tE_bin,piE_bin,tE_left_days,tE_right_days,tE_center_days,piE_left,piE_right,piE_center,n_positive,n_detected,n_confused,detection_fraction,shown_in_heatmap
11,5,63.69788406042391,85.4987973338348,73.79764549005809,0.08259481344323,0.12599210498948735,0.10201124647276179,1052,221,831,0.21007604562737642,True
11,6,63.69788406042391,85.4987973338348,73.79764549005809,0.12599210498948735,0.19219137204774617,0.1556103965842683,2691,1031,1660,0.38312894834633965,True
11,7,63.69788406042391,85.4987973338348,73.79764549005809,0.19219137204774617,0.29317331822241716,0.23737182283699315,5543,3041,2502,0.5486198809309039,True
11,8,63.69788406042391,85.4987973338348,73.79764549005809,0.29317331822241716,0.447213595499958,0.3620926590624291,8776,6196,2580,0.7060164083865087,True
11,9,63.69788406042391,85.4987973338348,73.79764549005809,0.447213595499958,0.6821903207721969,0.5523448073149632,10589,8491,2098,0.8018698649541978,True
11,10,63.69788406042391,85.4987973338348,73.79764549005809,0.6821903207721969,1.040629440692656,0.8425599871529117,8445,7314,1131,0.8660746003552398,True
11,11,63.69788406042391,85.4987973338348,73.79764549005809,1.040629440692656,1.5874010519682002,1.2852611675704677,4250,3765,485,0.8858823529411765,True
11,12,63.69788406042391,85.4987973338348,73.79764549005809,1.5874010519682002,2.4214595525113247,1.960568142390089,1373,1167,206,0.8499635833940277,True
11,13,63.69788406042391,85.4987973338348,73.79764549005809,2.4214595525113247,3.6937523489595185,2.990697562442443,313,269,44,0.8594249201277955,True
11,14,63.69788406042391,85.4987973338348,73.79764549005809,3.6937523489595185,5.6345382276956855,4.5620816316516235,61,53,8,0.8688524590163934,True
11,15,63.69788406042391,85.4987973338348,73.79764549005809,5.6345382276956855,8.595059451754269,6.959108495362503,7,6,1,0.8571428571428571,False
11,16,63.69788406042391,85.4987973338348,73.79764549005809,8.595059451754269,13.111109374690052,10.615590636131074,0,0,0,,False
11,17,63.69788406042391,85.4987973338348,73.79764549005809,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
12,0,85.4987973338348,114.7611801138926,99.05525165456609,0.01,0.015254239308390182,0.012350805361752804,0,0,0,,False
12,1,85.4987973338348,114.7611801138926,99.05525165456609,0.015254239308390182,0.02326918168776363,0.01884021406395259,1,1,0,1.0,False
12,2,85.4987973338348,114.7611801138926,99.05525165456609,0.02326918168776363,0.035495366597555714,0.028739313395283128,21,2,19,0.09523809523809523,False
12,3,85.4987973338348,114.7611801138926,99.05525165456609,0.035495366597555714,0.05414548164181543,0.043839636409047256,88,7,81,0.07954545454545454,True
12,4,85.4987973338348,114.7611801138926,99.05525165456609,0.05414548164181543,0.08259481344323,0.0668740304976422,342,99,243,0.2894736842105263,True
12,5,85.4987973338348,114.7611801138926,99.05525165456609,0.08259481344323,0.12599210498948735,0.10201124647276179,1108,480,628,0.4332129963898917,True
12,6,85.4987973338348,114.7611801138926,99.05525165456609,0.12599210498948735,0.19219137204774617,0.1556103965842683,2769,1651,1118,0.596244131455399,True
12,7,85.4987973338348,114.7611801138926,99.05525165456609,0.19219137204774617,0.29317331822241716,0.23737182283699315,5689,4122,1567,0.7245561610124802,True
12,8,85.4987973338348,114.7611801138926,99.05525165456609,0.29317331822241716,0.447213595499958,0.3620926590624291,8558,7097,1461,0.8292825426501519,True
12,9,85.4987973338348,114.7611801138926,99.05525165456609,0.447213595499958,0.6821903207721969,0.5523448073149632,9287,8204,1083,0.8833853774092818,True
12,10,85.4987973338348,114.7611801138926,99.05525165456609,0.6821903207721969,1.040629440692656,0.8425599871529117,6652,5997,655,0.9015333734215274,True
12,11,85.4987973338348,114.7611801138926,99.05525165456609,1.040629440692656,1.5874010519682002,1.2852611675704677,3132,2688,444,0.8582375478927203,True
12,12,85.4987973338348,114.7611801138926,99.05525165456609,1.5874010519682002,2.4214595525113247,1.960568142390089,986,799,187,0.8103448275862069,True
12,13,85.4987973338348,114.7611801138926,99.05525165456609,2.4214595525113247,3.6937523489595185,2.990697562442443,194,156,38,0.8041237113402062,True
12,14,85.4987973338348,114.7611801138926,99.05525165456609,3.6937523489595185,5.6345382276956855,4.5620816316516235,46,41,5,0.8913043478260869,False
12,15,85.4987973338348,114.7611801138926,99.05525165456609,5.6345382276956855,8.595059451754269,6.959108495362503,13,9,4,0.6923076923076923,False
12,16,85.4987973338348,114.7611801138926,99.05525165456609,8.595059451754269,13.111109374690052,10.615590636131074,1,1,0,1.0,False
12,17,85.4987973338348,114.7611801138926,99.05525165456609,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
13,0,114.7611801138926,154.03875693958364,132.95739742362468,0.01,0.015254239308390182,0.012350805361752804,1,0,1,0.0,False
13,1,114.7611801138926,154.03875693958364,132.95739742362468,0.015254239308390182,0.02326918168776363,0.01884021406395259,3,0,3,0.0,False
13,2,114.7611801138926,154.03875693958364,132.95739742362468,0.02326918168776363,0.035495366597555714,0.028739313395283128,18,1,17,0.05555555555555555,False
13,3,114.7611801138926,154.03875693958364,132.95739742362468,0.035495366597555714,0.05414548164181543,0.043839636409047256,87,31,56,0.3563218390804598,True
13,4,114.7611801138926,154.03875693958364,132.95739742362468,0.05414548164181543,0.08259481344323,0.0668740304976422,337,160,177,0.47477744807121663,True
13,5,114.7611801138926,154.03875693958364,132.95739742362468,0.08259481344323,0.12599210498948735,0.10201124647276179,1173,744,429,0.6342710997442456,True
13,6,114.7611801138926,154.03875693958364,132.95739742362468,0.12599210498948735,0.19219137204774617,0.1556103965842683,3081,2338,743,0.7588445309964297,True
13,7,114.7611801138926,154.03875693958364,132.95739742362468,0.19219137204774617,0.29317331822241716,0.23737182283699315,6080,5249,831,0.8633223684210526,True
13,8,114.7611801138926,154.03875693958364,132.95739742362468,0.29317331822241716,0.447213595499958,0.3620926590624291,8236,7418,818,0.9006799417192812,True
13,9,114.7611801138926,154.03875693958364,132.95739742362468,0.447213595499958,0.6821903207721969,0.5523448073149632,8086,7414,672,0.9168933959930744,True
13,10,114.7611801138926,154.03875693958364,132.95739742362468,0.6821903207721969,1.040629440692656,0.8425599871529117,5403,4828,575,0.8935776420507126,True
13,11,114.7611801138926,154.03875693958364,132.95739742362468,1.040629440692656,1.5874010519682002,1.2852611675704677,2361,1911,450,0.8094027954256671,True
13,12,114.7611801138926,154.03875693958364,132.95739742362468,1.5874010519682002,2.4214595525113247,1.960568142390089,689,520,169,0.7547169811320755,True
13,13,114.7611801138926,154.03875693958364,132.95739742362468,2.4214595525113247,3.6937523489595185,2.990697562442443,154,100,54,0.6493506493506493,True
13,14,114.7611801138926,154.03875693958364,132.95739742362468,3.6937523489595185,5.6345382276956855,4.5620816316516235,29,21,8,0.7241379310344828,False
13,15,114.7611801138926,154.03875693958364,132.95739742362468,5.6345382276956855,8.595059451754269,6.959108495362503,2,1,1,0.5,False
13,16,114.7611801138926,154.03875693958364,132.95739742362468,8.595059451754269,13.111109374690052,10.615590636131074,1,1,0,1.0,False
13,17,114.7611801138926,154.03875693958364,132.95739742362468,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
14,0,154.03875693958364,206.7592771000067,178.46271888047642,0.01,0.015254239308390182,0.012350805361752804,0,0,0,,False
14,1,154.03875693958364,206.7592771000067,178.46271888047642,0.015254239308390182,0.02326918168776363,0.01884021406395259,8,2,6,0.25,False
14,2,154.03875693958364,206.7592771000067,178.46271888047642,0.02326918168776363,0.035495366597555714,0.028739313395283128,17,5,12,0.29411764705882354,False
14,3,154.03875693958364,206.7592771000067,178.46271888047642,0.035495366597555714,0.05414548164181543,0.043839636409047256,76,38,38,0.5,True
14,4,154.03875693958364,206.7592771000067,178.46271888047642,0.05414548164181543,0.08259481344323,0.0668740304976422,379,237,142,0.6253298153034301,True
14,5,154.03875693958364,206.7592771000067,178.46271888047642,0.08259481344323,0.12599210498948735,0.10201124647276179,1393,1058,335,0.7595118449389806,True
14,6,154.03875693958364,206.7592771000067,178.46271888047642,0.12599210498948735,0.19219137204774617,0.1556103965842683,3492,2942,550,0.8424971363115693,True
14,7,154.03875693958364,206.7592771000067,178.46271888047642,0.19219137204774617,0.29317331822241716,0.23737182283699315,6384,5800,584,0.9085213032581454,True
14,8,154.03875693958364,206.7592771000067,178.46271888047642,0.29317331822241716,0.447213595499958,0.3620926590624291,8032,7396,636,0.920816733067729,True
14,9,154.03875693958364,206.7592771000067,178.46271888047642,0.447213595499958,0.6821903207721969,0.5523448073149632,7315,6613,702,0.9040328092959672,True
14,10,154.03875693958364,206.7592771000067,178.46271888047642,0.6821903207721969,1.040629440692656,0.8425599871529117,4436,3562,874,0.80297565374211,True
14,11,154.03875693958364,206.7592771000067,178.46271888047642,1.040629440692656,1.5874010519682002,1.2852611675704677,1837,1291,546,0.7027762656505171,True
14,12,154.03875693958364,206.7592771000067,178.46271888047642,1.5874010519682002,2.4214595525113247,1.960568142390089,517,311,206,0.6015473887814313,True
14,13,154.03875693958364,206.7592771000067,178.46271888047642,2.4214595525113247,3.6937523489595185,2.990697562442443,118,69,49,0.5847457627118644,True
14,14,154.03875693958364,206.7592771000067,178.46271888047642,3.6937523489595185,5.6345382276956855,4.5620816316516235,24,13,11,0.5416666666666666,False
14,15,154.03875693958364,206.7592771000067,178.46271888047642,5.6345382276956855,8.595059451754269,6.959108495362503,3,3,0,1.0,False
14,16,154.03875693958364,206.7592771000067,178.46271888047642,8.595059451754269,13.111109374690052,10.615590636131074,0,0,0,,False
14,17,154.03875693958364,206.7592771000067,178.46271888047642,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
15,0,206.7592771000067,277.5236538924056,239.54245982068866,0.01,0.015254239308390182,0.012350805361752804,1,0,1,0.0,False
15,1,206.7592771000067,277.5236538924056,239.54245982068866,0.015254239308390182,0.02326918168776363,0.01884021406395259,3,1,2,0.3333333333333333,False
15,2,206.7592771000067,277.5236538924056,239.54245982068866,0.02326918168776363,0.035495366597555714,0.028739313395283128,12,5,7,0.4166666666666667,False
15,3,206.7592771000067,277.5236538924056,239.54245982068866,0.035495366597555714,0.05414548164181543,0.043839636409047256,82,53,29,0.6463414634146342,True
15,4,206.7592771000067,277.5236538924056,239.54245982068866,0.05414548164181543,0.08259481344323,0.0668740304976422,400,298,102,0.745,True
15,5,206.7592771000067,277.5236538924056,239.54245982068866,0.08259481344323,0.12599210498948735,0.10201124647276179,1369,1098,271,0.802045288531775,True
15,6,206.7592771000067,277.5236538924056,239.54245982068866,0.12599210498948735,0.19219137204774617,0.1556103965842683,3398,2981,417,0.8772807533843437,True
15,7,206.7592771000067,277.5236538924056,239.54245982068866,0.19219137204774617,0.29317331822241716,0.23737182283699315,5643,5124,519,0.9080276448697502,True
15,8,206.7592771000067,277.5236538924056,239.54245982068866,0.29317331822241716,0.447213595499958,0.3620926590624291,6652,5984,668,0.899579073962718,True
15,9,206.7592771000067,277.5236538924056,239.54245982068866,0.447213595499958,0.6821903207721969,0.5523448073149632,5743,4807,936,0.8370189796273725,True
15,10,206.7592771000067,277.5236538924056,239.54245982068866,0.6821903207721969,1.040629440692656,0.8425599871529117,3332,2385,947,0.7157863145258103,True
15,11,206.7592771000067,277.5236538924056,239.54245982068866,1.040629440692656,1.5874010519682002,1.2852611675704677,1371,838,533,0.611232676878191,True
15,12,206.7592771000067,277.5236538924056,239.54245982068866,1.5874010519682002,2.4214595525113247,1.960568142390089,367,190,177,0.5177111716621253,True
15,13,206.7592771000067,277.5236538924056,239.54245982068866,2.4214595525113247,3.6937523489595185,2.990697562442443,87,47,40,0.5402298850574713,True
15,14,206.7592771000067,277.5236538924056,239.54245982068866,3.6937523489595185,5.6345382276956855,4.5620816316516235,12,7,5,0.5833333333333334,False
15,15,206.7592771000067,277.5236538924056,239.54245982068866,5.6345382276956855,8.595059451754269,6.959108495362503,3,1,2,0.3333333333333333,False
15,16,206.7592771000067,277.5236538924056,239.54245982068866,8.595059451754269,13.111109374690052,10.615590636131074,0,0,0,,False
15,17,206.7592771000067,277.5236538924056,239.54245982068866,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
16,0,277.5236538924056,372.50748575861235,321.5270417087859,0.01,0.015254239308390182,0.012350805361752804,0,0,0,,False
16,1,277.5236538924056,372.50748575861235,321.5270417087859,0.015254239308390182,0.02326918168776363,0.01884021406395259,1,1,0,1.0,False
16,2,277.5236538924056,372.50748575861235,321.5270417087859,0.02326918168776363,0.035495366597555714,0.028739313395283128,13,7,6,0.5384615384615384,False
16,3,277.5236538924056,372.50748575861235,321.5270417087859,0.035495366597555714,0.05414548164181543,0.043839636409047256,62,41,21,0.6612903225806451,True
16,4,277.5236538924056,372.50748575861235,321.5270417087859,0.05414548164181543,0.08259481344323,0.0668740304976422,309,243,66,0.7864077669902912,True
16,5,277.5236538924056,372.50748575861235,321.5270417087859,0.08259481344323,0.12599210498948735,0.10201124647276179,1063,897,166,0.8438381937911571,True
16,6,277.5236538924056,372.50748575861235,321.5270417087859,0.12599210498948735,0.19219137204774617,0.1556103965842683,2575,2280,295,0.8854368932038835,True
16,7,277.5236538924056,372.50748575861235,321.5270417087859,0.19219137204774617,0.29317331822241716,0.23737182283699315,4311,3859,452,0.8951519369055904,True
16,8,277.5236538924056,372.50748575861235,321.5270417087859,0.29317331822241716,0.447213595499958,0.3620926590624291,4796,4202,594,0.8761467889908257,True
16,9,277.5236538924056,372.50748575861235,321.5270417087859,0.447213595499958,0.6821903207721969,0.5523448073149632,3887,2996,891,0.7707743761255467,True
16,10,277.5236538924056,372.50748575861235,321.5270417087859,0.6821903207721969,1.040629440692656,0.8425599871529117,2156,1435,721,0.6655844155844156,True
16,11,277.5236538924056,372.50748575861235,321.5270417087859,1.040629440692656,1.5874010519682002,1.2852611675704677,830,475,355,0.572289156626506,True
16,12,277.5236538924056,372.50748575861235,321.5270417087859,1.5874010519682002,2.4214595525113247,1.960568142390089,223,125,98,0.5605381165919282,True
16,13,277.5236538924056,372.50748575861235,321.5270417087859,2.4214595525113247,3.6937523489595185,2.990697562442443,52,19,33,0.36538461538461536,True
16,14,277.5236538924056,372.50748575861235,321.5270417087859,3.6937523489595185,5.6345382276956855,4.5620816316516235,5,2,3,0.4,False
16,15,277.5236538924056,372.50748575861235,321.5270417087859,5.6345382276956855,8.595059451754269,6.959108495362503,4,2,2,0.5,False
16,16,277.5236538924056,372.50748575861235,321.5270417087859,8.595059451754269,13.111109374690052,10.615590636131074,0,0,0,,False
16,17,277.5236538924056,372.50748575861235,321.5270417087859,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
17,0,372.50748575861235,500.0,431.5712489025493,0.01,0.015254239308390182,0.012350805361752804,0,0,0,,False
17,1,372.50748575861235,500.0,431.5712489025493,0.015254239308390182,0.02326918168776363,0.01884021406395259,0,0,0,,False
17,2,372.50748575861235,500.0,431.5712489025493,0.02326918168776363,0.035495366597555714,0.028739313395283128,10,5,5,0.5,False
17,3,372.50748575861235,500.0,431.5712489025493,0.035495366597555714,0.05414548164181543,0.043839636409047256,50,37,13,0.74,True
17,4,372.50748575861235,500.0,431.5712489025493,0.05414548164181543,0.08259481344323,0.0668740304976422,190,158,32,0.8315789473684211,True
17,5,372.50748575861235,500.0,431.5712489025493,0.08259481344323,0.12599210498948735,0.10201124647276179,730,648,82,0.8876712328767123,True
17,6,372.50748575861235,500.0,431.5712489025493,0.12599210498948735,0.19219137204774617,0.1556103965842683,1677,1541,136,0.9189028026237328,True
17,7,372.50748575861235,500.0,431.5712489025493,0.19219137204774617,0.29317331822241716,0.23737182283699315,2620,2377,243,0.9072519083969466,True
17,8,372.50748575861235,500.0,431.5712489025493,0.29317331822241716,0.447213595499958,0.3620926590624291,2865,2449,416,0.8547993019197208,True
17,9,372.50748575861235,500.0,431.5712489025493,0.447213595499958,0.6821903207721969,0.5523448073149632,2242,1698,544,0.7573595004460303,True
17,10,372.50748575861235,500.0,431.5712489025493,0.6821903207721969,1.040629440692656,0.8425599871529117,1238,750,488,0.6058158319870759,True
17,11,372.50748575861235,500.0,431.5712489025493,1.040629440692656,1.5874010519682002,1.2852611675704677,477,260,217,0.5450733752620545,True
17,12,372.50748575861235,500.0,431.5712489025493,1.5874010519682002,2.4214595525113247,1.960568142390089,131,80,51,0.6106870229007634,True
17,13,372.50748575861235,500.0,431.5712489025493,2.4214595525113247,3.6937523489595185,2.990697562442443,34,18,16,0.5294117647058824,False
17,14,372.50748575861235,500.0,431.5712489025493,3.6937523489595185,5.6345382276956855,4.5620816316516235,3,0,3,0.0,False
17,15,372.50748575861235,500.0,431.5712489025493,5.6345382276956855,8.595059451754269,6.959108495362503,0,0,0,,False
17,16,372.50748575861235,500.0,431.5712489025493,8.595059451754269,13.111109374690052,10.615590636131074,0,0,0,,False
17,17,372.50748575861235,500.0,431.5712489025493,13.111109374690052,20.0,16.193275996344934,0,0,0,,False
